reference/dataware/HuangT09;Tzu-Liang Tseng
reference/dataware/WahlstromRSEV09;Kirsten Wahlstrom
reference/dataware/WahlstromRSEV09;John F. Roddick
reference/dataware/WahlstromRSEV09;Rick Sarre
reference/dataware/WahlstromRSEV09;Vladimir Estivill-Castro
reference/dataware/WahlstromRSEV09;Denise de Vries
reference/dataware/BrenaM09;Ramón F. Brena
reference/dataware/BrenaM09;Ana Gabriela Maguitman
reference/dataware/Ngo09;Minh Ngo
reference/dataware/Thelwall09;Mike Thelwall
reference/dataware/Giraud-Carrier09;Christophe G. Giraud-Carrier
reference/dataware/Lin09;Shu-Chiang Lin
reference/dataware/Ding09;Qin Ding
reference/dataware/Scheffer09;Tobias Scheffer
reference/dataware/LovellCS09a;Brian C. Lovell
reference/dataware/LovellCS09a;Shaokang Chen
reference/dataware/LovellCS09a;Ting Shan
reference/dataware/Lo09;David Lo
reference/dataware/Grzymala-BusseZ09;Jerzy W. Grzymala-Busse
reference/dataware/Grzymala-BusseZ09;Wojciech Ziarko
reference/dataware/Chakravarty09;Indrani Chakravarty
reference/dataware/FreitasP09;Alex Alves Freitas
reference/dataware/FreitasP09;Gisele L. Pappa
reference/dataware/Thuraisingham09;Bhavani M. Thuraisingham
reference/dataware/Gama09a;João Gama
reference/dataware/Gama09a;Pedro Pereira Rodrigues
reference/dataware/Ashrafi09;Mafruz Zaman Ashrafi
reference/dataware/Mukherjee09;Sach Mukherjee
reference/dataware/Giraud-Carrier09a;Christophe G. Giraud-Carrier
reference/dataware/Weber09;Richard Weber
reference/dataware/Tanasa09;Doru Tanasa
reference/dataware/Woon09;Yew-Kwong Woon
reference/dataware/Fischer09;Ingrid Fischer
reference/dataware/Bonchi09;Francesco Bonchi
reference/dataware/ViswanathMB09;P. Viswanath
reference/dataware/ViswanathMB09;M. Narasimha Murty
reference/dataware/ViswanathMB09;Shalabh Bhatnagar
reference/dataware/Geller09;James Geller
reference/dataware/Mirnov09;Alexander Mirnov
reference/dataware/LinHL09;Beixin Lin
reference/dataware/LinHL09;Yu Hong
reference/dataware/LinHL09;Zu-Hsu Lee
reference/dataware/Bouchachia09;Abdelhamid Bouchachia
reference/dataware/Kamel09;Magdi Kamel
reference/dataware/BellatrecheM09;Ladjel Bellatreche
reference/dataware/BellatrecheM09;Mukesh K. Mohania
reference/dataware/Bartik09;Vladimír Bartík
reference/dataware/Tsoumakas09;Grigorios Tsoumakas
reference/dataware/Aimeur09;Esma Aïmeur
reference/dataware/Gama09;João Gama
reference/dataware/Gama09;Pedro Pereira Rodrigues
reference/dataware/Li09b;Xiaoli Li
reference/dataware/Maruster09;Laura Maruster
reference/dataware/WuMPB09;Qingxiang Wu
reference/dataware/WuMPB09;T. Martin McGinnity
reference/dataware/WuMPB09;Girijesh Prasad
reference/dataware/WuMPB09;David A. Bell
reference/dataware/ChenK09;Yu Chen
reference/dataware/ChenK09;Wei-Shinn Ku
reference/dataware/Kouris09a;Ioannis N. Kouris
reference/dataware/Hamilton-WrightS09a;Andrew Hamilton-Wright
reference/dataware/Hamilton-WrightS09a;Daniel W. Stashuk
reference/dataware/Oh09;Jung-Hwan Oh
reference/dataware/Cisaro09;Sandra Elizabeth González Císaro
reference/dataware/Oza09;Nikunj C. Oza
reference/dataware/ViktorP09;Herna L. Viktor
reference/dataware/ViktorP09;Eric Paquet
reference/dataware/LiL09;Mei Li
reference/dataware/LiL09;Wang-Chien Lee
reference/dataware/Nayak09;Richi Nayak
reference/dataware/Pratihar09;Dilip Kumar Pratihar
reference/dataware/Mitra09;Amitava Mitra
reference/dataware/Rooney09;Niall Rooney
reference/dataware/Dumitriu09;Luminita Dumitriu
reference/dataware/PerrizoDDA09;William Perrizo
reference/dataware/PerrizoDDA09;Qiang Ding
reference/dataware/PerrizoDDA09;Qin Ding
reference/dataware/PerrizoDDA09;Taufik Abidin
reference/dataware/ChenowethS09;Megan Chenoweth
reference/dataware/ChenowethS09;Min Song
reference/dataware/HuangKLW09;Wenxue Huang
reference/dataware/HuangKLW09;Milorad Krneta
reference/dataware/HuangKLW09;Limin Lin
reference/dataware/HuangKLW09;Jianhong Wu
reference/dataware/Koeller09;Andreas Koeller
reference/dataware/Markellos09;Konstantinos Markellos
reference/dataware/Meisel09;Stephan Meisel
reference/dataware/BouguettayaY09;Athman Bouguettaya
reference/dataware/BouguettayaY09;Qi Yu
reference/dataware/Tan09;Zheng-Hua Tan
reference/dataware/Ito09;Takao Ito
reference/dataware/LicthnowP09;Stanley Daniel Licthnow
reference/dataware/LicthnowP09;Thyago Tiago Primo
reference/dataware/ReddyR09;Chandan K. Reddy
reference/dataware/ReddyR09;Bala Rajaratnam
reference/dataware/Kontio09;Juha Kontio
reference/dataware/Wieczorkowska09;Alicja Wieczorkowska
reference/dataware/Figini09;Silvia Figini
reference/dataware/Hsu09a;William Hsu
reference/dataware/Doloc-Mihu09;Anca Doloc-Mihu
reference/dataware/Kotis09;Konstantinos Kotis
reference/dataware/Peter09;Hadrian Peter
reference/dataware/Bellatreche09a;Ladjel Bellatreche
reference/ethics/Cole07;Robert J. Cole
reference/ethics/KotlarskyOH07;Julia Kotlarsky
reference/ethics/KotlarskyOH07;Ilan Oshri
reference/ethics/KotlarskyOH07;Corey Hirsch
reference/ethics/Gray07;Kathleen Gray
reference/ethics/ShettyL07a;Pravin Shetty
reference/ethics/ShettyL07a;Seng Wai Loke
reference/ethics/McNaught07;Carmel McNaught
reference/ethics/EtterPM07;Stephanie Etter
reference/ethics/EtterPM07;Patricia G. Phillips
reference/ethics/EtterPM07;Ashli M. Molinero
reference/ethics/Rattani07;Ajita Rattani
reference/ethics/Nissan07a;Ephraim Nissan
reference/ethics/DoumaG07;Michael Douma
reference/ethics/DoumaG07;Eduard J. Gamito
reference/ethics/Hanson07;Jan Skalicky Hanson
reference/ethics/Roy07;Jeffrey Roy
reference/ethics/Warren07;M. J. Warren
reference/ethics/Nichol07;Sophie Nichol
reference/ethics/Kawash07;Jalal Kawash
reference/ethics/Isenmann07;Ralf Isenmann
reference/ethics/Guan07a;Sheng-Uei Guan
reference/ethics/Abdolmohammadi07;Mohammad Abdolmohammadi
reference/ethics/DunkelsE07;Elza Dunkels
reference/ethics/DunkelsE07;AnnBritt Enochsson
reference/ethics/Wickramasinghe07;Nilmini Wickramasinghe
reference/ethics/RasI07;Zbigniew W. Ras
reference/ethics/RasI07;Seunghyun Im
reference/ethics/Gurau07;Calin Gurau
reference/ethics/Ngo07;Leanne Ngo
reference/ethics/IronsB07;Alistair Irons
reference/ethics/IronsB07;Roger Boyle
reference/ethics/Whiddett07;Dick Whiddett
reference/ethics/Chatterjee07;Sutirtha Chatterjee
reference/ethics/Paperin07;Gregory Paperin
reference/ethics/Kiau07;Bong Wee Kiau
reference/ethics/Gasmelseid07;Tagelsir Mohamed Gasmelseid
reference/ethics/Stahl07;Bernd Carsten Stahl
reference/ethics/Currier07;Dianne Currier
reference/ethics/Guan07;Sheng-Uei Guan
reference/ethics/Dyson07;Laurel Evelyn Dyson
reference/ethics/Ruvinsky07;Alicia Ruvinsky
reference/ethics/Kats07;Yefim Kats
reference/ethics/Ellis07;Kirsten Ellis
reference/ethics/LiS07;Koon-Ying Raymond Li
reference/ethics/LiS07;James Sofra
reference/ethics/Beggs07;Christopher Beggs
reference/ethics/Jasola07;Sanjay Jasola
reference/ethics/Chen07;Jengchung V. Chen
reference/ethics/Warren07a;M. J. Warren
reference/ethics/Kamthan07;Pankaj Kamthan
reference/ethics/Jourdan07;Zack Jourdan
reference/ethics/ChenK07;Irene Chen
reference/ethics/ChenK07;Terry T. Kidd
reference/ethics/Grillo07;Antonio Grillo
reference/ethics/XiangZ07;Yang Xiang
reference/ethics/XiangZ07;Wanlei Zhou
reference/ethics/Gupta07;Manish Gupta
reference/ethics/Me07;Gianluigi Me
reference/ethics/Michael07;Katina Michael
reference/ethics/Leonard07;Lori N. K. Leonard
reference/ethics/Zhao07a;Wenbing Zhao 0001
reference/ethics/Butler07;Matthew Butler 0002
reference/ethics/Zhao07;Wenbing Zhao 0001
reference/ethics/ShettyL07;Pravin Shetty
reference/ethics/ShettyL07;Seng Wai Loke
reference/ethics/Chapple07;Michael J. Chapple
reference/ethics/Abdallah07;Salam Abdallah
reference/ethics/Nissan07;Ephraim Nissan
reference/ethics/Al-Fedaghi07;Sabah S. Al-Fedaghi
reference/ethics/BeckerSJ07;Reggie Becker
reference/ethics/BeckerSJ07;Mark B. Schmidt
reference/ethics/BeckerSJ07;Allen C. Johnston
reference/ethics/TribunellaT07;Thomas J. Tribunella
reference/ethics/TribunellaT07;Heidi R. Tribunella
reference/ethics/Tyrvaskyla07;Pasi Tyrväskylä
reference/complexity/HegyiBS09;Andreas Hegyi
reference/complexity/HegyiBS09;T. Bellemans
reference/complexity/HegyiBS09;Bart De Schutter
reference/complexity/SridharS09;Banavar Sridhar
reference/complexity/SridharS09;Kapil Sheth
reference/complexity/Wazwaz09;Abdul-Majid Wazwaz
reference/complexity/Ren09;Yu-Jie Ren
reference/complexity/Takei09;Yasuko Takei
reference/complexity/Pismen09;L. M. Pismen
reference/complexity/FormentiK09;Enrico Formenti
reference/complexity/FormentiK09;Petr Kurka
reference/complexity/BermanS09;Abraham Berman
reference/complexity/BermanS09;Naomi Shaked-Monderer
reference/complexity/Namee09;Brian Mac Namee
reference/complexity/ZeiglerMY09;Bernard P. Zeigler
reference/complexity/ZeiglerMY09;Alexandre Muzy
reference/complexity/ZeiglerMY09;Levent Yilmaz
reference/complexity/YaariSS09;Gur Yaari
reference/complexity/YaariSS09;Dietrich Stauffer
reference/complexity/YaariSS09;Sorin Solomon
reference/complexity/HowickAEW09;Susan Howick
reference/complexity/HowickAEW09;Fran Ackermann
reference/complexity/HowickAEW09;Colin Eden
reference/complexity/HowickAEW09;Terry Williams
reference/complexity/Kendon09;Viv Kendon
reference/complexity/GossnerT09;Olivier Gossner
reference/complexity/GossnerT09;Tristan Tomala
reference/complexity/Sacchetti09;Andrea Sacchetti
reference/complexity/Fogedby09;Hans C. Fogedby
reference/complexity/Carrion-VazquezCO09;Mariano Carrión-Vázquez
reference/complexity/Carrion-VazquezCO09;Marek Cieplak
reference/complexity/Carrion-VazquezCO09;Andrés F. Oberhauser
reference/complexity/Kelso09;James A. S. Kelso
reference/complexity/Keinert09;Fritz Keinert
reference/complexity/Gaeta09a;Giuseppe Gaeta
reference/complexity/Teisseyre09;Roman Teisseyre
reference/complexity/Gaeta09;Giuseppe Gaeta
reference/complexity/HirschH09;Gary Hirsch
reference/complexity/HirschH09;Jack B. Homer
reference/complexity/Orbach09;Raymond L. Orbach
reference/complexity/Rue09;Thierry de la Rue
reference/complexity/Stauffer09a;Dietrich Stauffer
reference/complexity/Turcotte09;Donald L. Turcotte
reference/complexity/McKane09;Alan J. McKane
reference/complexity/BandiniMV09;Stefania Bandini
reference/complexity/BandiniMV09;Sara Manzoni
reference/complexity/BandiniMV09;Giuseppe Vizzari
reference/complexity/Rosier09;Lionel Rosier
reference/complexity/GregorioLD09;Paolo De Gregorio
reference/complexity/GregorioLD09;Aonghus Lawlor
reference/complexity/GregorioLD09;Kenneth A. Dawson
reference/complexity/FrenkelYJN09;Anatoly I. Frenkel
reference/complexity/FrenkelYJN09;Judith C. Yang
reference/complexity/FrenkelYJN09;Duane D. Johnson
reference/complexity/FrenkelYJN09;Ralph G. Nuzzo
reference/complexity/WebbCP09;Steve Webb
reference/complexity/WebbCP09;James Caverlee
reference/complexity/WebbCP09;Calton Pu
reference/complexity/Ford09;Andrew Ford
reference/complexity/BundeH09;Armin Bunde
reference/complexity/BundeH09;Shlomo Havlin
reference/complexity/Quas09;Anthony Quas
reference/complexity/KierS09;Lemont B. Kier
reference/complexity/KierS09;Paul G. Seybold
reference/complexity/JohnM09;Robert Ivor John
reference/complexity/JohnM09;Jerry M. Mendel
reference/complexity/Frank09a;Ove Frank
reference/complexity/Regev09;Oded Regev
reference/complexity/BenedettoP09;D. Benedetto
reference/complexity/BenedettoP09;M. Pulvirenti
journals/lncs/FabrizioCV93;Annalina Fabrizio
journals/lncs/FabrizioCV93;Maurizio Capaccioli
journals/lncs/FabrizioCV93;Sandra Valeri
journals/lncs/LugliNC93;Marco Lugli
journals/lncs/LugliNC93;Luca Nini
journals/lncs/LugliNC93;Stefano Ceri
journals/lncs/NanniST93;Umberto Nanni
journals/lncs/NanniST93;Silvio Salza
journals/lncs/NanniST93;Mario Terranova
journals/lncs/CabibboM93;Luca Cabibbo
journals/lncs/CabibboM93;Giansalvatore Mecca
journals/lncs/ArtaleCS93;Alessandro Artale
journals/lncs/ArtaleCS93;Francesca Cesarini
journals/lncs/ArtaleCS93;Giovanni Soda
journals/lncs/AtzeniCCT93;Paolo Atzeni
journals/lncs/AtzeniCCT93;Filippo Cacace
journals/lncs/AtzeniCCT93;Stefano Ceri
journals/lncs/AtzeniCCT93;Letizia Tanca
journals/lncs/CeriT93;Stefano Ceri
journals/lncs/CeriT93;Letizia Tanca
journals/lncs/NanniST93a;Umberto Nanni
journals/lncs/NanniST93a;Silvio Salza
journals/lncs/NanniST93a;Mario Terranova
