key;title;mdate;year;publtype;pages;url;ee;bookKey
reference/algo/Dey15;Meshing Piecewise Smooth Complexes.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Dey15;http://dx.doi.org/10.1007/978-3-642-27848-8_718-1;reference/algo/2015
reference/algo/WuD15;Maximum Lifetime Coverage.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#WuD15;http://dx.doi.org/10.1007/978-3-642-27848-8_617-1;reference/algo/2015
reference/algo/X08bj;Real-Time Systems.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08bj;http://dx.doi.org/10.1007/978-0-387-30162-4_335;reference/algo/2008
reference/algo/Zhou08;Circuit Retiming.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Zhou08;http://dx.doi.org/10.1007/978-0-387-30162-4_70;reference/algo/2008
reference/algo/Ma08;Peptide De Novo Sequencing with MS/MS.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Ma08;http://dx.doi.org/10.1007/978-0-387-30162-4_286;reference/algo/2008
reference/algo/X08k;Approximation Algorithms.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08k;http://dx.doi.org/10.1007/978-0-387-30162-4_28;reference/algo/2008
reference/algo/X08dc;Wait-Free Registers.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08dc;http://dx.doi.org/10.1007/978-0-387-30162-4_469;reference/algo/2008
reference/algo/X08ba;Online Scheduling.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08ba;http://dx.doi.org/10.1007/978-0-387-30162-4_268;reference/algo/2008
reference/algo/Bader08b;Sorting Signed Permutations by Reversal (Reversal Distance).;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Bader08b;http://dx.doi.org/10.1007/978-0-387-30162-4_383;reference/algo/2008
reference/algo/X08db;Wait-Free Consensus.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08db;http://dx.doi.org/10.1007/978-0-387-30162-4_468;reference/algo/2008
reference/algo/BuchsbaumG08;Table Compression.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#BuchsbaumG08;http://dx.doi.org/10.1007/978-0-387-30162-4_418;reference/algo/2008
reference/algo/GudmundssonNS08;Applications of Geometric Spanner Networks.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#GudmundssonNS08;http://dx.doi.org/10.1007/978-0-387-30162-4_15;reference/algo/2008
reference/algo/Amir08a;Two-Dimensional Scaled Pattern Matching.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Amir08a;http://dx.doi.org/10.1007/978-0-387-30162-4_444;reference/algo/2008
reference/algo/Tanigawa15;Enumeration of Non-crossing Geometric Graphs.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Tanigawa15;http://dx.doi.org/10.1007/978-3-642-27848-8_729-1;reference/algo/2015
reference/algo/Lopez-OrtizS15;Analyzing Cache Behaviour in Multicore Architectures.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Lopez-OrtizS15;http://dx.doi.org/10.1007/978-3-642-27848-8_534-1;reference/algo/2015
reference/algo/Reichardt08;Fault-Tolerant Quantum Computation.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Reichardt08;http://dx.doi.org/10.1007/978-0-387-30162-4_143;reference/algo/2008
reference/algo/Dick08;Two-Level Boolean Minimization.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Dick08;http://dx.doi.org/10.1007/978-0-387-30162-4_446;reference/algo/2008
reference/algo/Nagarajan15;Stochastic Knapsack.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Nagarajan15;http://dx.doi.org/10.1007/978-3-642-27848-8_537-1;reference/algo/2015
reference/algo/Servedio08;Learning Constant-Depth Circuits.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Servedio08;http://dx.doi.org/10.1007/978-0-387-30162-4_195;reference/algo/2008
reference/algo/King08a;Fully Dynamic Transitive Closure.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#King08a;http://dx.doi.org/10.1007/978-0-387-30162-4_158;reference/algo/2008
reference/algo/X08by;Strategyproof.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08by;http://dx.doi.org/10.1007/978-0-387-30162-4_405;reference/algo/2008
reference/algo/Lam08;Parallel Connectivity and Minimum Spanning Trees.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Lam08;http://dx.doi.org/10.1007/978-0-387-30162-4_280;reference/algo/2008
reference/algo/Moffat15;Compressing Integer Sequences.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Moffat15;http://dx.doi.org/10.1007/978-3-642-27848-8_84-2;reference/algo/2015
reference/algo/ChengWD08;Connected Dominating Set.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#ChengWD08;http://dx.doi.org/10.1007/978-0-387-30162-4_89;reference/algo/2008
reference/algo/Rajaraman08;Performance-Driven Clustering.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Rajaraman08;http://dx.doi.org/10.1007/978-0-387-30162-4_291;reference/algo/2008
reference/algo/NgoR15;Efficient Decodable Group Testing.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#NgoR15;http://dx.doi.org/10.1007/978-3-642-27848-8_613-1;reference/algo/2015
reference/algo/Serna08a;Randomized Parallel Approximations to Max Flow.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Serna08a;http://dx.doi.org/10.1007/978-0-387-30162-4_326;reference/algo/2008
reference/algo/Serna08;Parallel Algorithms for Two Processors Precedence Constraint Scheduling.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Serna08;http://dx.doi.org/10.1007/978-0-387-30162-4_279;reference/algo/2008
reference/algo/Babaioff15;Truthful Mechanisms for One-Parameter Agents.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Babaioff15;http://dx.doi.org/10.1007/978-3-642-27848-8_436-2;reference/algo/2015
reference/algo/Brodal08;Cache-Oblivious Sorting.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Brodal08;http://dx.doi.org/10.1007/978-0-387-30162-4_63;reference/algo/2008
reference/algo/Shah15;Document Retrieval on String Collections.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Shah15;http://dx.doi.org/10.1007/978-3-642-27848-8_629-1;reference/algo/2015
reference/algo/Manlove08;Hospitals/Residents Problem.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Manlove08;http://dx.doi.org/10.1007/978-0-387-30162-4_180;reference/algo/2008
reference/algo/X08bd;Peer to Peer.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08bd;http://dx.doi.org/10.1007/978-0-387-30162-4_285;reference/algo/2008
reference/algo/Csuros08;Distance-Based Phylogeny Reconstruction (Fast-Converging).;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Csuros08;http://dx.doi.org/10.1007/978-0-387-30162-4_114;reference/algo/2008
reference/algo/Cheng15;3D Conforming Delaunay Triangulation.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Cheng15;http://dx.doi.org/10.1007/978-3-642-27848-8_716-1;reference/algo/2015
reference/algo/Tannier08;Sorting Signed Permutations by Reversal (Reversal Sequence).;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Tannier08;http://dx.doi.org/10.1007/978-0-387-30162-4_384;reference/algo/2008
reference/algo/ChinY08;Efficient Methods for Multiple Sequence Alignment with Guaranteed Error Bounds.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#ChinY08;http://dx.doi.org/10.1007/978-0-387-30162-4_123;reference/algo/2008
reference/algo/Sung08b;Maximum Agreement Supertree.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Sung08b;http://dx.doi.org/10.1007/978-0-387-30162-4_222;reference/algo/2008
reference/algo/Mor08;Algorithmic Cooling.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Mor08;http://dx.doi.org/10.1007/978-0-387-30162-4_8;reference/algo/2008
reference/algo/Zhou08a;Circuit Retiming: An Incremental Approach.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Zhou08a;http://dx.doi.org/10.1007/978-0-387-30162-4_71;reference/algo/2008
reference/algo/Tate08;Randomized Searching on Rays or the Line.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Tate08;http://dx.doi.org/10.1007/978-0-387-30162-4_328;reference/algo/2008
reference/algo/DellingGW15;Hub Labeling (2-Hop Labeling).;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#DellingGW15;http://dx.doi.org/10.1007/978-3-642-27848-8_580-1;reference/algo/2015
reference/algo/Young08b;Slicing Floorplan Orientation.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Young08b;http://dx.doi.org/10.1007/978-0-387-30162-4_379;reference/algo/2008
reference/algo/X08l;Approximation Algorithms in Planar Graphs.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08l;http://dx.doi.org/10.1007/978-0-387-30162-4_29;reference/algo/2008
reference/algo/Epstein15e;Selfish Bin Packing Problems.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Epstein15e;http://dx.doi.org/10.1007/978-3-642-27848-8_494-1;reference/algo/2015
reference/algo/DasGuptaHJLTZ08;Nearest Neighbor Interchange and Related Distances.;2014-08-06;2008;encyclopedia entry;;db/reference/algo/algo2008.html#DasGuptaHJLTZ08;http://dx.doi.org/10.1007/978-0-387-30162-4_256;reference/algo/2008
reference/algo/DasGuptaHLTZ15;Nearest Neighbor Interchange and Related Distances.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#DasGuptaHLTZ15;http://dx.doi.org/10.1007/978-3-642-27848-8_256-2;reference/algo/2015
reference/algo/X08w;Caching.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08w;http://dx.doi.org/10.1007/978-0-387-30162-4_64;reference/algo/2008
reference/algo/FerraginaS15;Compressing and Indexing Structured Text.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#FerraginaS15;http://dx.doi.org/10.1007/978-3-642-27848-8_430-2;reference/algo/2015
reference/algo/Grossi15;Wavelet Trees.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Grossi15;http://dx.doi.org/10.1007/978-3-642-27848-8_642-1;reference/algo/2015
reference/algo/Ilie08;Regular Expression Matching.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Ilie08;http://dx.doi.org/10.1007/978-0-387-30162-4_340;reference/algo/2008
reference/algo/WangWL08;Weighted Connected Dominating Set.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#WangWL08;http://dx.doi.org/10.1007/978-0-387-30162-4_476;reference/algo/2008
reference/algo/Henzinger15;PageRank Algorithm.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Henzinger15;http://dx.doi.org/10.1007/978-3-642-27848-8_277-2;reference/algo/2015
reference/algo/AlonYZ08;Color Coding.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#AlonYZ08;http://dx.doi.org/10.1007/978-0-387-30162-4_76;reference/algo/2008
reference/algo/Rajsbaum08;Distributed Algorithms for Minimum Spanning Trees.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Rajsbaum08;http://dx.doi.org/10.1007/978-0-387-30162-4_116;reference/algo/2008
reference/algo/X08bb;Optimal Radius.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08bb;http://dx.doi.org/10.1007/978-0-387-30162-4_270;reference/algo/2008
reference/algo/X08dj;Wireless Networks.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#X08dj;http://dx.doi.org/10.1007/978-0-387-30162-4_482;reference/algo/2008
reference/algo/Fang08;Complexity of Core.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Fang08;http://dx.doi.org/10.1007/978-0-387-30162-4_80;reference/algo/2008
reference/algo/Feuerstein08;Alternative Performance Measures in Online Algorithms.;2011-11-25;2008;encyclopedia entry;;db/reference/algo/algo2008.html#Feuerstein08;http://dx.doi.org/10.1007/978-0-387-30162-4_13;reference/algo/2008
reference/algo/Johnson15;Vector Bin Packing.;2015-01-18;2015;encyclopedia entry;;db/reference/algo/algo2015.html#Johnson15;http://dx.doi.org/10.1007/978-3-642-27848-8_495-1;reference/algo/2015
reference/algo/Hopfner08;Topologisches Sortieren - Mit welcher Aufgabe meiner ToDo-Liste fange ich an?;2012-04-24;2008;;43-49;db/reference/algo/taschenbuch2008.html#Hopfner08;http://dx.doi.org/10.1007/978-3-540-76394-9_5;reference/algo/2008t
reference/algo/ClausDP08;Partnerschaftsvermittlung.;2012-04-24;2008;;373-383;db/reference/algo/taschenbuch2008.html#ClausDP08;http://dx.doi.org/10.1007/978-3-540-76394-9_37;reference/algo/2008t
reference/algo/EigenwilligM08;Multiplikation langer Zahlen (schneller als in der Schule).;2012-04-24;2008;;109-118;db/reference/algo/taschenbuch2008.html#EigenwilligM08;http://dx.doi.org/10.1007/978-3-540-76394-9_11;reference/algo/2008t
reference/algo/Schmitz08;Zahlen auf Deutsch aussprechen.;2012-04-24;2008;;237-244;db/reference/algo/taschenbuch2008.html#Schmitz08;http://dx.doi.org/10.1007/978-3-540-76394-9_23;reference/algo/2008t
reference/algo/KleinK08;Der Pledge-Algorithmus: Wie man im Dunkeln aus einem Labyrinth entkommt.;2012-04-24;2008;;75-81;db/reference/algo/taschenbuch2008.html#KleinK08;http://dx.doi.org/10.1007/978-3-540-76394-9_8;reference/algo/2008t
reference/algo/WagnerGM08;Maximale Flüsse - Die ganze Stadt will zum Stadion.;2012-04-24;2008;;361-372;db/reference/algo/taschenbuch2008.html#WagnerGM08;http://dx.doi.org/10.1007/978-3-540-76394-9_36;reference/algo/2008t
reference/algo/DomHN08;Tiefensuche (Ariadne und Co.).;2012-04-24;2008;;61-73;db/reference/algo/taschenbuch2008.html#DomHN08;http://dx.doi.org/10.1007/978-3-540-76394-9_7;reference/algo/2008t
reference/algo/BehrischCL08;Die Eulertour.;2012-04-24;2008;;295-301;db/reference/algo/taschenbuch2008.html#BehrischCL08;http://dx.doi.org/10.1007/978-3-540-76394-9_29;reference/algo/2008t
reference/algo/BongartzU08;Public-Key-Kryptographie.;2012-04-24;2008;;157-169;db/reference/algo/taschenbuch2008.html#BongartzU08;http://dx.doi.org/10.1007/978-3-540-76394-9_16;reference/algo/2008t
reference/algo/Blomer08;Teilen von Geheimnissen.;2012-04-24;2008;;171-180;db/reference/algo/taschenbuch2008.html#Blomer08;http://dx.doi.org/10.1007/978-3-540-76394-9_17;reference/algo/2008t
reference/algo/Schlingloff08;Zyklensuche in Graphen.;2012-04-24;2008;;83-93;db/reference/algo/taschenbuch2008.html#Schlingloff08;http://dx.doi.org/10.1007/978-3-540-76394-9_9;reference/algo/2008t
reference/algo/Tantau08;Der One-Time-Pad-Algorithmus: Der einfachste und sicherste Verschlüsselungsalgorithmus.;2012-04-24;2008;;149-155;db/reference/algo/taschenbuch2008.html#Tantau08;http://dx.doi.org/10.1007/978-3-540-76394-9_15;reference/algo/2008t
reference/algo/Sieling08;Poker per E-Mail.;2012-04-24;2008;;181-192;db/reference/algo/taschenbuch2008.html#Sieling08;http://dx.doi.org/10.1007/978-3-540-76394-9_18;reference/algo/2008t
reference/npe/PopescuC11;On Kleinrock's Independence Assumption.;2011-04-19;2011;;1-13;db/reference/npe/npe2011.html#PopescuC11;http://dx.doi.org/10.1007/978-3-642-02742-0_1;reference/npe/2011
reference/npe/Villen-AltamiranoV11;The Rare Event Simulation Method RESTART: Efficiency Analysis and Guidelines for Its Application.;2011-04-19;2011;;509-547;db/reference/npe/npe2011.html#Villen-AltamiranoV11;http://dx.doi.org/10.1007/978-3-642-02742-0_22;reference/npe/2011
reference/npe/FiedlerIL11;Measurements and Analysis of Application-Perceived Throughput via Mobile Links.;2011-04-19;2011;;37-69;db/reference/npe/npe2011.html#FiedlerIL11;http://dx.doi.org/10.1007/978-3-642-02742-0_3;reference/npe/2011
reference/npe/MouchosTK11;Performance Modelling and Traffic Characterisation of Optical Networks.;2011-04-19;2011;;859-890;db/reference/npe/npe2011.html#MouchosTK11;http://dx.doi.org/10.1007/978-3-642-02742-0_37;reference/npe/2011
reference/npe/Remondo11;Wireless Ad Hoc Networks: An Overview.;2011-04-19;2011;;746-766;db/reference/npe/npe2011.html#Remondo11;http://dx.doi.org/10.1007/978-3-642-02742-0_31;reference/npe/2011
reference/npe/MkwawaK11;Broadcasting Methods in MANETS: An Overview.;2011-04-19;2011;;767-783;db/reference/npe/npe2011.html#MkwawaK11;http://dx.doi.org/10.1007/978-3-642-02742-0_32;reference/npe/2011
reference/npe/MkwawaKP11;Overlay Networks and Graph Theoretic Concepts.;2011-04-19;2011;;1039-1054;db/reference/npe/npe2011.html#MkwawaKP11;http://dx.doi.org/10.1007/978-3-642-02742-0_44;reference/npe/2011
reference/npe/AkhlaqAAMCA11;Implementation and Evaluation of Network Intrusion Detection Systems.;2011-04-19;2011;;988-1016;db/reference/npe/npe2011.html#AkhlaqAAMCA11;http://dx.doi.org/10.1007/978-3-642-02742-0_42;reference/npe/2011
reference/npe/ShahKMM11;On the Performance Modelling and Optimisation of DOCSIS HFC Networks.;2011-04-19;2011;;682-715;db/reference/npe/npe2011.html#ShahKMM11;http://dx.doi.org/10.1007/978-3-642-02742-0_29;reference/npe/2011
reference/npe/BelzarenaS11;The Search for QoS in Data Networks: A Statistical Approach.;2011-04-19;2011;;891-920;db/reference/npe/npe2011.html#BelzarenaS11;http://dx.doi.org/10.1007/978-3-642-02742-0_38;reference/npe/2011
reference/npe/AtmacaN11;Optical Metropolitan Networks: Packet Format, MAC Protocols and Quality of Service.;2011-04-19;2011;;808-834;db/reference/npe/npe2011.html#AtmacaN11;http://dx.doi.org/10.1007/978-3-642-02742-0_35;reference/npe/2011
reference/npe/IovannaNSZ11;Multi-timescale Economics-Driven Traffic Management in MPLS Networks.;2011-04-19;2011;;125-140;db/reference/npe/npe2011.html#IovannaNSZ11;http://dx.doi.org/10.1007/978-3-642-02742-0_6;reference/npe/2011
reference/npe/IlieP11;Unicast QoS Routing in Overlay Networks.;2011-04-19;2011;;1017-1038;db/reference/npe/npe2011.html#IlieP11;http://dx.doi.org/10.1007/978-3-642-02742-0_43;reference/npe/2011
reference/npe/Sun11;IP Networking and Future Evolution.;2011-04-19;2011;;951-978;db/reference/npe/npe2011.html#Sun11;http://dx.doi.org/10.1007/978-3-642-02742-0_40;reference/npe/2011
reference/npe/WangMKZ11;Modelling and Analysis of a Dynamic Guard Channel Handover Scheme with Heterogeneous Call Arrival Processes.;2011-04-19;2011;;665-681;db/reference/npe/npe2011.html#WangMKZ11;http://dx.doi.org/10.1007/978-3-642-02742-0_28;reference/npe/2011
reference/npe/Balsamo11;Queueing Networks with Blocking: Analysis, Solution Algorithms and Properties.;2011-04-19;2011;;233-257;db/reference/npe/npe2011.html#Balsamo11;http://dx.doi.org/10.1007/978-3-642-02742-0_11;reference/npe/2011
reference/npe/WalraevensFB11;Performance Analysis of Priority Queueing Systems in Discrete Time.;2011-04-19;2011;;203-232;db/reference/npe/npe2011.html#WalraevensFB11;http://dx.doi.org/10.1007/978-3-642-02742-0_10;reference/npe/2011
reference/npe/Castel-TalebCH11;Performance of Multicast Packet Aggregation in All Optical Slotted Networks.;2011-04-19;2011;;835-858;db/reference/npe/npe2011.html#Castel-TalebCH11;http://dx.doi.org/10.1007/978-3-642-02742-0_36;reference/npe/2011
reference/npe/MarkovichK11;Statistical Analysis and Modeling of Peer-to-Peer Multimedia Traffic.;2011-04-19;2011;;70-97;db/reference/npe/npe2011.html#MarkovichK11;http://dx.doi.org/10.1007/978-3-642-02742-0_4;reference/npe/2011
