incollection_dblp100
;mdate;key;publtype;author;title;year;booktitle;ee;crossref;url;__len;author1;author2;author3;pages;author4;author5;author6;author7;author8
3034;2011-11-25;reference/opt/Androulakis09a;encyclopedia entry;Ioannis P. Androulakis;Dynamic Programming: Average Cost Per Stage Problems.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_144;reference/opt/2009;db/reference/opt/opt2009.html#Androulakis09a;16835;;;;833-837;;;;;
3035;2011-11-25;reference/opt/Phillips09;encyclopedia entry;Andrew T. Phillips;Molecular Structure Determination: Convex Global Underestimation.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_401;reference/opt/2009;db/reference/opt/opt2009.html#Phillips09;16835;;;;2311-2316;;;;;
3036;2011-11-25;reference/opt/Maaren09;encyclopedia entry;Hans van Maaren;Simplicial Pivoting Algorithms for Integer Programming.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_616;reference/opt/2009;db/reference/opt/opt2009.html#Maaren09;16835;;;;3585-3591;;;;;
3037;2011-11-25;reference/opt/Haddad09;encyclopedia entry;Caroline N. Haddad;Cholesky Factorization.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_67;reference/opt/2009;db/reference/opt/opt2009.html#Haddad09;16835;;;;374-377;;;;;
3038;2011-11-25;reference/opt/Lawphongpanich09a;encyclopedia entry;Siriphong Lawphongpanich;Frank-Wolfe Algorithm.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_191;reference/opt/2009;db/reference/opt/opt2009.html#Lawphongpanich09a;16835;;;;1094-1097;;;;;
3039;2011-11-25;reference/opt/Wolkowicz09;encyclopedia entry;Henry Wolkowicz;Duality for Semidefinite Programming.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_139;reference/opt/2009;db/reference/opt/opt2009.html#Wolkowicz09;16835;;;;811-814;;;;;
3040;2011-11-25;reference/opt/Enge09;encyclopedia entry;Andreas Enge;Volume Computation for Polytopes: Strategies and Performances.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_705;reference/opt/2009;db/reference/opt/opt2009.html#Enge09;16835;;;;4032-4038;;;;;
3041;2011-11-25;reference/opt/GramaK09;encyclopedia entry;Ananth Grama;Load Balancing for Parallel Optimization Techniques.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_343;reference/opt/2009;db/reference/opt/opt2009.html#GramaK09;16835;Vipin Kumar;;;1905-1911;;;;;
3042;2011-11-25;reference/opt/ShortS09;encyclopedia entry;Erika J. Short;Global Equilibrium Search.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_221;reference/opt/2009;db/reference/opt/opt2009.html#ShortS09;16835;Oleg V. Shylo;;;1268-1272;;;;;
3043;2011-11-25;reference/opt/DuaP09;encyclopedia entry;Vivek Dua;Bounds and Solution Vector Estimates for Parametric NLPS.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_57;reference/opt/2009;db/reference/opt/opt2009.html#DuaP09;16835;Efstratios N. Pistikopoulos;;;325-328;;;;;
3044;2011-11-25;reference/opt/Pflug09a;encyclopedia entry;Georg Ch. Pflug;Derivatives of Probability Measures.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_120;reference/opt/2009;db/reference/opt/opt2009.html#Pflug09a;16835;;;;663-666;;;;;
3045;2011-11-25;reference/opt/Deng09a;encyclopedia entry;Xiaotie Deng;Competitive Ratio for Portfolio Management.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_74;reference/opt/2009;db/reference/opt/opt2009.html#Deng09a;16835;;;;401-405;;;;;
3046;2011-11-25;reference/opt/LeeW09;encyclopedia entry;Eva K. Lee;Disease Diagnosis: Optimization-Based Methods.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_133;reference/opt/2009;db/reference/opt/opt2009.html#LeeW09;16835;Tsung-Lin Wu;;;753-784;;;;;
3047;2011-11-25;reference/opt/Eksioglu09b;encyclopedia entry;Sandra Duni Eksioglu;Leibniz, Gottfried Wilhelm.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_330;reference/opt/2009;db/reference/opt/opt2009.html#Eksioglu09b;16835;;;;1866-1868;;;;;
3048;2011-11-25;reference/opt/Kearfott09c;encyclopedia entry;R. Baker Kearfott;Interval Analysis: Verifying Feasibility.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_303;reference/opt/2009;db/reference/opt/opt2009.html#Kearfott09c;16835;;;;1730-1733;;;;;
3049;2011-11-25;reference/opt/DuaP09b;encyclopedia entry;Vivek Dua;Multiparametric Mixed Integer Linear Programming.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_428;reference/opt/2009;db/reference/opt/opt2009.html#DuaP09b;16835;Efstratios N. Pistikopoulos;;;2484-2490;;;;;
3050;2011-11-25;reference/opt/Mammadov09a;encyclopedia entry;Musa A. Mammadov;Turnpike Theory: Stability of Optimal Trajectories.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_689;reference/opt/2009;db/reference/opt/opt2009.html#Mammadov09a;16835;;;;3948-3955;;;;;
3051;2011-11-25;reference/opt/Vemulapati09a;encyclopedia entry;Udaya Bhaskar Vemulapati;QR Factorization.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_533;reference/opt/2009;db/reference/opt/opt2009.html#Vemulapati09a;16835;;;;3116-3119;;;;;
3052;2011-11-25;reference/opt/Andrei09a;encyclopedia entry;Neculai Andrei;Performance Profiles of Conjugate-Gradient Algorithms for Unconstrained Optimization.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_506;reference/opt/2009;db/reference/opt/opt2009.html#Andrei09a;16835;;;;2938-2953;;;;;
3053;2011-11-25;reference/opt/Thoai09;encyclopedia entry;Nguyen V. Thoai;Global Optimization Methods for Systems of Nonlinear Equations.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_241;reference/opt/2009;db/reference/opt/opt2009.html#Thoai09;16835;;;;1364-1366;;;;;
3054;2011-11-25;reference/opt/BarnhartKV09;encyclopedia entry;Cynthia Barnhart;Multicommodity Flow Problems.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_407;reference/opt/2009;db/reference/opt/opt2009.html#BarnhartKV09;16835;Niranjan Krishnan;Pamela H. Vance;;2354-2362;;;;;
3055;2011-11-25;reference/opt/VuralE09a;encyclopedia entry;Arif Volkan Vural;Vehicle Routing Problem with Simultaneous Pickups and Deliveries.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_703;reference/opt/2009;db/reference/opt/opt2009.html#VuralE09a;16835;Burak Eksioglu;;;4022-4027;;;;;
3056;2011-11-25;reference/opt/EgleseL09;encyclopedia entry;Richard W. Eglese;General Routing Problem.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_217;reference/opt/2009;db/reference/opt/opt2009.html#EgleseL09;16835;Adam N. Letchford;;;1252-1254;;;;;
3057;2011-11-25;reference/opt/Drezner09;encyclopedia entry;Tammy Drezner;Competitive Facility Location.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_73;reference/opt/2009;db/reference/opt/opt2009.html#Drezner09;16835;;;;396-401;;;;;
3058;2011-11-25;reference/opt/Wood09;encyclopedia entry;Graham Wood;Bisection Global Optimization Methods.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_52;reference/opt/2009;db/reference/opt/opt2009.html#Wood09;16835;;;;294-297;;;;;
3059;2011-11-25;reference/opt/Jeyakumar09a;encyclopedia entry;V. Jeyakumar;Farkas Lemma: Generalizations.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_176;reference/opt/2009;db/reference/opt/opt2009.html#Jeyakumar09a;16835;;;;998-1001;;;;;
3060;2011-11-25;reference/opt/ErlebachJKP09;encyclopedia entry;Thomas Erlebach;Directed Tree Networks.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_127;reference/opt/2009;db/reference/opt/opt2009.html#ErlebachJKP09;16835;Klaus Jansen;Christos Kaklamanis;Giuseppe Persiano;716-725;;;;;
3061;2011-11-25;reference/opt/Stavroulakis09i;encyclopedia entry;Georgios E. Stavroulakis;Quasivariational Inequalities.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_553;reference/opt/2009;db/reference/opt/opt2009.html#Stavroulakis09i;16835;;;;3221-3226;;;;;
3062;2011-11-25;reference/opt/Pardalos09c;encyclopedia entry;Panos M. Pardalos;LCP: Pardalos-Rosen Mixed Integer Formulation.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_326;reference/opt/2009;db/reference/opt/opt2009.html#Pardalos09c;16835;;;;1845-1847;;;;;
3063;2011-11-25;reference/opt/GaganisZ09;encyclopedia entry;Chrysovalantis Gaganis;Multicriteria Decision Support Methodologies for Auditing Decisions.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_408;reference/opt/2009;db/reference/opt/opt2009.html#GaganisZ09;16835;Constantin Zopounidis;;;2362-2372;;;;;
3064;2011-11-25;reference/opt/FloudasHI09;encyclopedia entry;Christodoulos A. Floudas;MINLP: Design and Scheduling of Batch Processes.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_379;reference/opt/2009;db/reference/opt/opt2009.html#FloudasHI09;16835;S. T. Harding;Marianthi G. Ierapetritou;;2142-2148;;;;;
3065;2011-11-25;reference/opt/Vlerk09;encyclopedia entry;Maarten H. van der Vlerk;Stochastic Programming with Simple Integer Recourse.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_660;reference/opt/2009;db/reference/opt/opt2009.html#Vlerk09;16835;;;;3795-3797;;;;;
3066;2011-11-25;reference/opt/Maier09;encyclopedia entry;Helmut Maier;Fundamental Theorem of Algebra.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_193;reference/opt/2009;db/reference/opt/opt2009.html#Maier09;16835;;;;1101-1102;;;;;
3067;2011-11-25;reference/opt/Xanthopoulos09;encyclopedia entry;Petros Xanthopoulos;Archimedes and the Foundations of Industrial Engineering.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_16;reference/opt/2009;db/reference/opt/opt2009.html#Xanthopoulos09;16835;;;;96-98;;;;;
3068;2011-11-25;reference/opt/Spedicato09;encyclopedia entry;Emilio Spedicato;ABS Algorithms for Linear Equations and Linear Least Squares.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_1;reference/opt/2009;db/reference/opt/opt2009.html#Spedicato09;16835;;;;1-7;;;;;
3069;2011-11-25;reference/opt/BoardSZ09a;encyclopedia entry;John L. G. Board;Portfolio Selection: Markowitz Mean-variance Model.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_513;reference/opt/2009;db/reference/opt/opt2009.html#BoardSZ09a;16835;Charles M. S. Sutcliffe;William T. Ziemba;;2990-2996;;;;;
3070;2011-11-25;reference/opt/Androulakis09;encyclopedia entry;Ioannis P. Androulakis;Asynchronous Distributed Optimization Algorithms.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_21;reference/opt/2009;db/reference/opt/opt2009.html#Androulakis09;16835;;;;123-128;;;;;
3071;2011-11-25;reference/opt/Zopounidis09;encyclopedia entry;Constantin Zopounidis;Financial Applications of Multicriteria Analysis.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_180;reference/opt/2009;db/reference/opt/opt2009.html#Zopounidis09;16835;;;;1024-1035;;;;;
3072;2011-11-25;reference/opt/Murphey09;encyclopedia entry;Robert Murphey;Frequency Assignment Problem.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_192;reference/opt/2009;db/reference/opt/opt2009.html#Murphey09;16835;;;;1097-1101;;;;;
3073;2011-11-25;reference/opt/Cieslik09;encyclopedia entry;Dietmar Cieslik;Network Design Problems.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_437;reference/opt/2009;db/reference/opt/opt2009.html#Cieslik09;16835;;;;2539-2545;;;;;
3074;2011-11-25;reference/opt/TawarmalaniS09;encyclopedia entry;Mohit Tawarmalani;Time-Dependent Traveling Salesman Problem.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_681;reference/opt/2009;db/reference/opt/opt2009.html#TawarmalaniS09;16835;Nikolaos V. Sahinidis;;;3902-3908;;;;;
3075;2011-11-25;reference/opt/Tuy09a;encyclopedia entry;Hoang Tuy;D.C. Programming.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_109;reference/opt/2009;db/reference/opt/opt2009.html#Tuy09a;16835;;;;607-612;;;;;
3076;2011-11-25;reference/opt/Festa09;encyclopedia entry;Paola Festa;Linear Ordering Problem.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_335;reference/opt/2009;db/reference/opt/opt2009.html#Festa09;16835;;;;1881-1883;;;;;
3077;2011-11-25;reference/opt/FestaPR09;encyclopedia entry;Paola Festa;Feedback Set Problems.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_178;reference/opt/2009;db/reference/opt/opt2009.html#FestaPR09;16835;Panos M. Pardalos;Mauricio G. C. Resende;;1005-1016;;;;;
3078;2011-11-25;reference/opt/Lim09;encyclopedia entry;Gino J. Lim;Optimization Based Frameworkfor Radiation Therapy.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_477;reference/opt/2009;db/reference/opt/opt2009.html#Lim09;16835;;;;2774-2785;;;;;
3079;2011-11-25;reference/opt/KostrevaL09;encyclopedia entry;Michael M. Kostreva;Multiple Objective Dynamic Programming.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_430;reference/opt/2009;db/reference/opt/opt2009.html#KostrevaL09;16835;Laura C. Lancaster;;;2497-2503;;;;;
3080;2011-11-25;reference/opt/HadjisavvasP09;encyclopedia entry;Nicolas Hadjisavvas;Carathéodory, Constantine.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_63;reference/opt/2009;db/reference/opt/opt2009.html#HadjisavvasP09;16835;Panos M. Pardalos;;;357-358;;;;;
3081;2013-06-04;reference/opt/HubertAM09;encyclopedia entry;Lawrence J. Hubert;Dynamic Programming in Clustering.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_145;reference/opt/2009;db/reference/opt/opt2009.html#HubertAM09;16835;Phipps Arabie;Jacqueline J. Meulman;;837-844;;;;;
3082;2011-11-25;reference/opt/Calvin09;encyclopedia entry;James M. Calvin;Adaptive Global Search.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_4;reference/opt/2009;db/reference/opt/opt2009.html#Calvin09;16835;;;;19-21;;;;;
3083;2011-11-25;reference/opt/Festa09b;encyclopedia entry;Paola Festa;Oriented Matroids.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_493;reference/opt/2009;db/reference/opt/opt2009.html#Festa09b;16835;;;;2878-2886;;;;;
3084;2011-11-25;reference/opt/Maranas09;encyclopedia entry;Costas D. Maranas;Global Optimization in Generalized Geometric Programming.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_234;reference/opt/2009;db/reference/opt/opt2009.html#Maranas09;16835;;;;1333-1337;;;;;
3085;2014-01-06;reference/opt/Craven09;encyclopedia entry;Bruce D. Craven;Invexity and its Applications.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_310;reference/opt/2009;db/reference/opt/opt2009.html#Craven09;16835;;;;1770-1774;;;;;
3086;2011-11-25;reference/opt/Bagirov09b;encyclopedia entry;Adil M. Bagirov;Nonsmooth Optimization Approach to Clustering.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_460;reference/opt/2009;db/reference/opt/opt2009.html#Bagirov09b;16835;;;;2664-2671;;;;;
3087;2011-11-25;reference/opt/Minoux09;encyclopedia entry;Michel Minoux;Robust Linear Programming with Right-Hand-Side Uncertainty, Duality and Applications.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_569;reference/opt/2009;db/reference/opt/opt2009.html#Minoux09;16835;;;;3317-3327;;;;;
3088;2011-11-25;reference/opt/Brannlund09a;encyclopedia entry;Ulf Brännlund;Nondifferentiable Optimization: Subgradient Optimization Methods.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_451;reference/opt/2009;db/reference/opt/opt2009.html#Brannlund09a;16835;;;;2618-2619;;;;;
3089;2011-11-25;reference/opt/SheraliL09;encyclopedia entry;Hanif D. Sherali;Reformulation-Linearization Technique for Global Optimization.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_559;reference/opt/2009;db/reference/opt/opt2009.html#SheraliL09;16835;Leo Liberti;;;3263-3268;;;;;
3090;2011-11-25;reference/opt/Holmberg09b;encyclopedia entry;Kaj Holmberg;MINLP: Generalized Cross Decomposition.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_380;reference/opt/2009;db/reference/opt/opt2009.html#Holmberg09b;16835;;;;2148-2155;;;;;
3091;2011-11-25;reference/opt/Mondaini09;encyclopedia entry;Rubem P. Mondaini;Steiner Ratio of Biomolecular Structures.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_644;reference/opt/2009;db/reference/opt/opt2009.html#Mondaini09;16835;;;;3718-3723;;;;;
3092;2011-11-25;reference/opt/Terlaky09a;encyclopedia entry;Tamás Terlaky;Least-index Anticycling Rules.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_327;reference/opt/2009;db/reference/opt/opt2009.html#Terlaky09a;16835;;;;1847-1851;;;;;
3093;2011-11-25;reference/opt/Ermoliev09c;encyclopedia entry;Yuri M. Ermoliev;Two-Stage Stochastic Programming: Quasigradient Method.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_690;reference/opt/2009;db/reference/opt/opt2009.html#Ermoliev09c;16835;;;;3955-3959;;;;;
3094;2011-11-25;reference/opt/YuT09;encyclopedia entry;Gang Yu;Airline Optimization.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_7;reference/opt/2009;db/reference/opt/opt2009.html#YuT09;16835;Benjamin G. Thengvall;;;26-30;;;;;
3095;2011-11-25;reference/opt/KlepeisF09;encyclopedia entry;John L. Klepeis;Multiple Minima Problem in Protein Folding: aplhaBB Global Optimization Approach.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_429;reference/opt/2009;db/reference/opt/opt2009.html#KlepeisF09;16835;Christodoulos A. Floudas;;;2490-2497;;;;;
3096;2011-11-25;reference/opt/DuaP09a;encyclopedia entry;Vivek Dua;Multiparametric Linear Programming.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_427;reference/opt/2009;db/reference/opt/opt2009.html#DuaP09a;16835;Efstratios N. Pistikopoulos;;;2481-2484;;;;;
3097;2011-11-25;reference/opt/Hatzinakos09;encyclopedia entry;Dimitrios Hatzinakos;Signal Processing with Higher Order Statistics.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_610;reference/opt/2009;db/reference/opt/opt2009.html#Hatzinakos09;16835;;;;3567-3571;;;;;
3098;2011-11-25;reference/opt/Vavasis09a;encyclopedia entry;Stephen A. Vavasis;Complexity Theory: Quadratic Programming.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_81;reference/opt/2009;db/reference/opt/opt2009.html#Vavasis09a;16835;;;;451-454;;;;;
3099;2011-11-25;reference/opt/Bertsekas09a;encyclopedia entry;Dimitri P. Bertsekas;Neuro-Dynamic Programming.;2009;Encyclopedia of Optimization;http://dx.doi.org/10.1007/978-0-387-74759-0_440;reference/opt/2009;db/reference/opt/opt2009.html#Bertsekas09a;16835;;;;2555-2560;;;;;
